Date,Open,High,Low,Close,Adj Close,Volume,D/E,Profit Margin,EPS(diluted),P/B ratio
2020/1/2,5.860000134,5.880000114,5.840000153,5.869999886,5.197850704,72808500,0.892033521,2.66,0.25,0.87
2020/1/3,5.869999886,5.989999771,5.860000134,5.949999809,5.268690586,119856782,0.892033521,2.66,0.25,0.87
2020/1/6,6.03000021,6.28000021,6.019999981,6.230000019,5.516628742,301646124,0.892033521,2.66,0.25,0.87
2020/1/7,6.170000076,6.170000076,6.070000172,6.110000134,5.410369873,152681755,0.892033521,2.66,0.25,0.87
2020/1/8,6.230000019,6.230000019,6.230000019,6.230000019,5.516628742,215451333,0.892033521,2.66,0.25,0.87
2020/1/9,6.039999962,6.079999924,6,6.059999943,5.366095066,159983683,0.892033521,2.66,0.25,0.87
2020/1/10,6.039999962,6.039999962,5.960000038,5.989999771,5.30411005,92130621,0.892033521,2.66,0.25,0.87
2020/1/13,5.96999979,5.96999979,5.96999979,5.96999979,5.286400318,55118392,0.892033521,2.66,0.25,0.87
2020/1/14,5.949999809,5.949999809,5.949999809,5.949999809,5.268690586,44480419,0.892033521,2.66,0.25,0.87
2020/1/15,5.949999809,5.96999979,5.860000134,5.869999886,5.197850704,72014546,0.892033521,2.66,0.25,0.87
2020/1/16,5.880000114,5.889999866,5.809999943,5.829999924,5.162431717,57860992,0.892033521,2.66,0.25,0.87
2020/1/17,5.840000153,5.869999886,5.829999924,5.840000153,5.171286106,36667641,0.892033521,2.66,0.25,0.87
2020/1/20,5.849999905,5.860000134,5.809999943,5.849999905,5.180140972,53408389,0.892033521,2.66,0.25,0.87
2020/1/21,5.849999905,5.849999905,5.78000021,5.789999962,5.127011776,56028546,0.892033521,2.66,0.25,0.87
2020/1/22,5.760000229,5.769999981,5.710000038,5.739999771,5.082736492,66239738,0.892033521,2.66,0.25,0.87
2020/1/23,5.699999809,5.71999979,5.619999886,5.639999866,4.994187355,81444447,0.892033521,2.66,0.25,0.87
2020/2/3,5.139999866,5.289999962,5.079999924,5.130000114,4.542585373,227093729,0.892033521,2.66,0.25,0.87
2020/2/4,5.070000172,5.190000057,5.070000172,5.170000076,4.578005314,106459420,0.892033521,2.66,0.25,0.87
2020/2/5,5.170000076,5.269999981,5.130000114,5.210000038,4.613425732,102318674,0.892033521,2.66,0.25,0.87
2020/2/6,5.25,5.289999962,5.210000038,5.269999981,4.666554451,86647363,0.892033521,2.66,0.25,0.87
2020/2/7,5.239999771,5.28000021,5.210000038,5.28000021,4.675409794,61128263,0.892033521,2.66,0.25,0.87
2020/2/10,5.239999771,5.289999962,5.21999979,5.28000021,4.675409794,56130919,0.892033521,2.66,0.25,0.87
2020/2/11,5.269999981,5.340000153,5.260000229,5.300000191,4.693119526,71171722,0.892033521,2.66,0.25,0.87
2020/2/12,5.289999962,5.320000172,5.28000021,5.309999943,4.701973915,54500038,0.892033521,2.66,0.25,0.87
2020/2/13,5.329999924,5.349999905,5.28000021,5.28000021,4.675409794,53568587,0.892033521,2.66,0.25,0.87
2020/2/14,5.260000229,5.300000191,5.25,5.28000021,4.675409794,47917020,0.892033521,2.66,0.25,0.87
2020/2/17,5.289999962,5.380000114,5.269999981,5.380000114,4.763959408,84392095,0.892033521,2.66,0.25,0.87
2020/2/18,5.380000114,5.380000114,5.329999924,5.349999905,4.737393856,74201915,0.892033521,2.66,0.25,0.87
2020/2/19,5.349999905,5.360000134,5.320000172,5.329999924,4.719683647,74189083,0.892033521,2.66,0.25,0.87
2020/2/20,5.349999905,5.380000114,5.320000172,5.380000114,4.763959408,105637160,0.892033521,2.66,0.25,0.87
2020/2/21,5.349999905,5.380000114,5.340000153,5.369999886,4.755104542,113816298,0.892033521,2.66,0.25,0.87
2020/2/24,5.340000153,5.340000153,5.269999981,5.28000021,4.675409794,138156164,0.892033521,2.66,0.25,0.87
2020/2/25,5.199999809,5.21999979,5.150000095,5.190000057,4.595715046,150412876,0.892033521,2.66,0.25,0.87
2020/2/26,5.150000095,5.239999771,5.119999886,5.21999979,4.622279644,160220097,0.892033521,2.66,0.25,0.87
2020/2/27,5.199999809,5.210000038,5.159999847,5.170000076,4.578005314,136252257,0.892033521,2.66,0.25,0.87
2020/2/28,5.110000134,5.139999866,5.059999943,5.070000172,4.4894557,209149489,0.892033521,2.66,0.25,0.87
2020/3/2,5.110000134,5.179999828,5.099999905,5.170000076,4.578005314,139114686,0.892033521,2.66,0.25,0.87
2020/3/3,5.230000019,5.239999771,5.170000076,5.190000057,4.595715046,125035559,0.892033521,2.66,0.25,0.87
2020/3/4,5.179999828,5.190000057,5.150000095,5.179999828,4.586859703,89700352,0.892033521,2.66,0.25,0.87
2020/3/5,5.199999809,5.25,5.179999828,5.25,4.648844719,153980518,0.892033521,2.66,0.25,0.87
2020/3/6,5.199999809,5.21999979,5.170000076,5.199999809,4.604569912,109633592,0.892033521,2.66,0.25,0.87
2020/3/9,5.059999943,5.239999771,5.019999981,5.150000095,4.560295105,226621865,0.892033521,2.66,0.25,0.87
2020/3/10,5.099999905,5.159999847,5.059999943,5.150000095,4.560295105,135358732,0.892033521,2.66,0.25,0.87
2020/3/11,5.150000095,5.170000076,5.110000134,5.119999886,4.533730507,85888083,0.892033521,2.66,0.25,0.87
2020/3/12,5.079999924,5.110000134,5.059999943,5.070000172,4.4894557,94317442,0.892033521,2.66,0.25,0.87
2020/3/13,5,5.079999924,4.920000076,5.039999962,4.462891102,134749475,0.892033521,2.66,0.25,0.87
2020/3/16,5.050000191,5.130000114,5.019999981,5.03000021,4.454036236,117961612,0.892033521,2.66,0.25,0.87
2020/3/17,5.010000229,5.059999943,4.949999809,5.010000229,4.436326027,95482098,0.892033521,2.66,0.25,0.87
2020/3/18,5.010000229,5.03000021,4.949999809,4.949999809,4.383195877,86839957,0.892033521,2.66,0.25,0.87
2020/3/19,4.940000057,4.960000038,4.849999905,4.880000114,4.321211815,130684222,0.892033521,2.66,0.25,0.87
2020/3/20,4.920000076,4.940000057,4.869999886,4.909999847,4.34777689,103204371,0.892033521,2.66,0.25,0.87
2020/3/23,4.840000153,4.849999905,4.800000191,4.809999943,4.259226799,106705582,0.892033521,2.66,0.25,0.87
2020/3/24,4.840000153,4.869999886,4.800000191,4.840000153,4.285791397,105155949,0.892033521,2.66,0.25,0.87
2020/3/25,4.869999886,4.880000114,4.840000153,4.860000134,4.30350256,151650210,0.892033521,2.66,0.25,0.87
2020/3/26,4.849999905,4.849999905,4.78000021,4.789999962,4.241517544,155892679,0.892033521,2.66,0.25,0.87
2020/3/27,4.800000191,4.809999943,4.730000019,4.739999771,4.197242737,209053431,0.892033521,2.66,0.25,0.87
2020/3/30,4.690000057,4.690000057,4.610000134,4.619999886,4.090982914,146020918,0.892033521,2.66,0.25,0.87
2020/3/31,4.639999866,4.650000095,4.599999905,4.619999886,4.090982914,183554957,0.892033521,2.66,0.25,0.87
2020/4/1,4.610000134,4.619999886,4.539999962,4.550000191,4.028999329,186412968,0.908906893,-2.62,-0.09,0.69
2020/4/2,4.519999981,4.739999771,4.489999771,4.710000038,4.170677662,412537466,0.908906893,-2.62,-0.09,0.69
2020/4/3,4.730000019,4.730000019,4.610000134,4.630000114,4.099838257,279856007,0.908906893,-2.62,-0.09,0.69
2020/4/7,4.679999828,4.699999809,4.650000095,4.670000076,4.135258198,249824945,0.908906893,-2.62,-0.09,0.69
2020/4/8,4.639999866,4.659999847,4.610000134,4.639999866,4.108692646,193838632,0.908906893,-2.62,-0.09,0.69
2020/4/9,4.670000076,4.679999828,4.630000114,4.650000095,4.117547512,132237118,0.908906893,-2.62,-0.09,0.69
2020/4/10,4.650000095,4.650000095,4.579999924,4.599999905,4.073273659,164753045,0.908906893,-2.62,-0.09,0.69
2020/4/13,4.619999886,4.639999866,4.579999924,4.579999924,4.055562973,113647632,0.908906893,-2.62,-0.09,0.69
2020/4/14,4.590000153,4.599999905,4.559999943,4.590000153,4.06441927,128355795,0.908906893,-2.62,-0.09,0.69
2020/4/15,4.570000172,4.570000172,4.550000191,4.550000191,4.028999329,112297162,0.908906893,-2.62,-0.09,0.69
2020/4/16,4.53000021,4.539999962,4.510000229,4.53000021,4.011289597,116651794,0.908906893,-2.62,-0.09,0.69
2020/4/17,4.539999962,4.579999924,4.539999962,4.550000191,4.028999329,124297105,0.908906893,-2.62,-0.09,0.69
2020/4/20,4.53000021,4.570000172,4.510000229,4.550000191,4.028999329,102497802,0.908906893,-2.62,-0.09,0.69
2020/4/21,4.519999981,4.53000021,4.5,4.510000229,3.993578911,109960957,0.908906893,-2.62,-0.09,0.69
2020/4/22,4.46999979,4.46999979,4.429999828,4.460000038,3.949304342,136997191,0.908906893,-2.62,-0.09,0.69
2020/4/23,4.480000019,4.590000153,4.480000019,4.550000191,4.028999329,185032553,0.908906893,-2.62,-0.09,0.69
2020/4/24,4.550000191,4.559999943,4.480000019,4.480000019,3.967014074,106711101,0.908906893,-2.62,-0.09,0.69
2020/4/27,4.46999979,4.5,4.449999809,4.449999809,3.940448761,75706314,0.908906893,-2.62,-0.09,0.69
2020/4/28,4.440000057,4.449999809,4.329999924,4.360000134,3.860754728,128594575,0.908906893,-2.62,-0.09,0.69
2020/4/29,4.369999886,4.409999847,4.369999886,4.380000114,3.878464937,60415182,0.908906893,-2.62,-0.09,0.69
2020/4/30,4.380000114,4.460000038,4.369999886,4.440000057,3.93159461,85973295,0.908906893,-2.62,-0.09,0.69
2020/5/6,4.440000057,4.489999771,4.420000076,4.46999979,3.958159447,88177097,0.908906893,-2.62,-0.09,0.69
2020/5/7,4.46999979,4.480000019,4.440000057,4.449999809,3.940448761,61056105,0.908906893,-2.62,-0.09,0.69
2020/5/8,4.46999979,4.480000019,4.460000038,4.46999979,3.958159447,55870408,0.908906893,-2.62,-0.09,0.69
2020/5/11,4.480000019,4.489999771,4.460000038,4.46999979,3.958159447,55730677,0.908906893,-2.62,-0.09,0.69
2020/5/12,4.46999979,4.46999979,4.420000076,4.429999828,3.922739267,52202891,0.908906893,-2.62,-0.09,0.69
2020/5/13,4.429999828,4.429999828,4.400000095,4.429999828,3.922739267,44111721,0.908906893,-2.62,-0.09,0.69
2020/5/14,4.420000076,4.420000076,4.400000095,4.400000095,3.896174669,43927251,0.908906893,-2.62,-0.09,0.69
2020/5/15,4.420000076,4.429999828,4.409999847,4.420000076,3.91388464,41088010,0.908906893,-2.62,-0.09,0.69
2020/5/18,4.449999809,4.460000038,4.429999828,4.440000057,3.93159461,61974604,0.908906893,-2.62,-0.09,0.69
2020/5/19,4.480000019,4.510000229,4.460000038,4.460000038,3.949304342,89322364,0.908906893,-2.62,-0.09,0.69
2020/5/20,4.460000038,4.460000038,4.420000076,4.429999828,3.922739267,59975700,0.908906893,-2.62,-0.09,0.69
2020/5/21,4.449999809,4.46999979,4.420000076,4.449999809,3.940448761,76749769,0.908906893,-2.62,-0.09,0.69
2020/5/22,4.440000057,4.440000057,4.360000134,4.369999886,3.869610071,93991808,0.908906893,-2.62,-0.09,0.69
2020/5/25,4.369999886,4.369999886,4.329999924,4.340000153,3.843044996,61514353,0.908906893,-2.62,-0.09,0.69
2020/5/26,4.340000153,4.360000134,4.329999924,4.349999905,3.851900101,64205918,0.908906893,-2.62,-0.09,0.69
2020/5/27,4.349999905,4.349999905,4.300000191,4.309999943,3.816480398,69391811,0.908906893,-2.62,-0.09,0.69
2020/5/28,4.300000191,4.329999924,4.28000021,4.289999962,3.798770189,88980863,0.908906893,-2.62,-0.09,0.69
2020/5/29,4.28000021,4.289999962,4.21999979,4.25,3.763350248,128335113,0.908906893,-2.62,-0.09,0.69
2020/6/1,4.260000229,4.300000191,4.25,4.289999962,3.798770189,93876816,0.908906893,-2.62,-0.09,0.69
2020/6/2,4.289999962,4.309999943,4.28000021,4.309999943,3.816480398,67477346,0.908906893,-2.62,-0.09,0.69
2020/6/3,4.329999924,4.369999886,4.329999924,4.340000153,3.843044996,75972862,0.908906893,-2.62,-0.09,0.69
2020/6/4,4.340000153,4.349999905,4.300000191,4.320000172,3.825335264,57364217,0.908906893,-2.62,-0.09,0.69
2020/6/5,4.309999943,4.309999943,4.28000021,4.300000191,3.807625294,51673183,0.908906893,-2.62,-0.09,0.69
2020/6/8,4.349999905,4.360000134,4.329999924,4.340000153,3.843044996,80871474,0.908906893,-2.62,-0.09,0.69
2020/6/9,4.349999905,4.349999905,4.329999924,4.349999905,3.851900101,59692860,0.908906893,-2.62,-0.09,0.69
2020/6/10,4.340000153,4.349999905,4.309999943,4.320000172,3.825335264,50783402,0.908906893,-2.62,-0.09,0.69
2020/6/11,4.309999943,4.320000172,4.269999981,4.28000021,3.789915085,62477333,0.908906893,-2.62,-0.09,0.69
2020/6/12,4.230000019,4.269999981,4.21999979,4.260000229,3.772205591,81579721,0.908906893,-2.62,-0.09,0.69
2020/6/15,4.239999771,4.25,4.21999979,4.230000019,3.745640755,55518983,0.908906893,-2.62,-0.09,0.69
2020/6/16,4.25,4.28000021,4.230000019,4.269999981,3.781060457,62021404,0.908906893,-2.62,-0.09,0.69
2020/6/17,4.25,4.260000229,4.230000019,4.25,3.763350248,52009560,0.908906893,-2.62,-0.09,0.69
2020/6/18,4.239999771,4.320000172,4.230000019,4.289999962,3.798770189,79832736,0.908906893,-2.62,-0.09,0.69
2020/6/19,4.269999981,4.309999943,4.25,4.300000191,3.807625294,79035747,0.908906893,-2.62,-0.09,0.69
2020/6/22,4.300000191,4.309999943,4.269999981,4.269999981,3.781060457,60774765,0.908906893,-2.62,-0.09,0.69
2020/6/23,4.28000021,4.28000021,4.25,4.260000229,3.772205591,53115905,0.908906893,-2.62,-0.09,0.69
2020/6/24,4.260000229,4.269999981,4.25,4.260000229,3.772205591,52723594,0.908906893,-2.62,-0.09,0.69
2020/6/29,4.260000229,4.269999981,4.230000019,4.239999771,3.754495621,54861604,0.908906893,-2.62,-0.09,0.69
2020/6/30,4.199999809,4.199999809,4.179999828,4.190000057,3.730969906,47947188,0.908906893,-2.62,-0.09,0.69
2020/7/1,4.190000057,4.260000229,4.179999828,4.25,3.78439641,86165989,0.911680523,-2.51,-0.16,0.63
2020/7/2,4.239999771,4.329999924,4.230000019,4.320000172,3.846728086,153857647,0.911680523,-2.51,-0.16,0.63
2020/7/3,4.329999924,4.449999809,4.320000172,4.420000076,3.935772657,222616461,0.911680523,-2.51,-0.16,0.63
2020/7/6,4.440000057,4.739999771,4.440000057,4.71999979,4.202906609,443275190,0.911680523,-2.51,-0.16,0.63
2020/7/7,4.769999981,4.880000114,4.659999847,4.699999809,4.185097694,397893345,0.911680523,-2.51,-0.16,0.63
2020/7/8,4.670000076,4.690000057,4.579999924,4.670000076,4.158384323,270532624,0.911680523,-2.51,-0.16,0.63
2020/7/9,4.679999828,4.769999981,4.630000114,4.739999771,4.220715046,261168874,0.911680523,-2.51,-0.16,0.63
2020/7/10,4.699999809,4.699999809,4.590000153,4.599999905,4.096053123,202448610,0.911680523,-2.51,-0.16,0.63
2020/7/13,4.590000153,4.659999847,4.570000172,4.630000114,4.122766495,173551732,0.911680523,-2.51,-0.16,0.63
2020/7/14,4.619999886,4.619999886,4.519999981,4.559999943,4.060434818,176757915,0.911680523,-2.51,-0.16,0.63
2020/7/15,4.579999924,4.599999905,4.480000019,4.489999771,3.99810338,150545694,0.911680523,-2.51,-0.16,0.63
2020/7/16,4.5,4.519999981,4.400000095,4.409999847,3.926867723,174747849,0.911680523,-2.51,-0.16,0.63
2020/7/17,4.400000095,4.429999828,4.360000134,4.389999866,3.909059048,114824684,0.911680523,-2.51,-0.16,0.63
2020/7/20,4.400000095,4.5,4.380000114,4.489999771,3.99810338,130034110,0.911680523,-2.51,-0.16,0.63
2020/7/21,4.5,4.519999981,4.449999809,4.46999979,3.980294943,84861965,0.911680523,-2.51,-0.16,0.63
2020/7/22,4.5,4.650000095,4.5,4.610000134,4.104957104,283144151,0.911680523,-2.51,-0.16,0.63
2020/7/23,4.579999924,4.599999905,4.480000019,4.539999962,4.042625904,177301977,0.911680523,-2.51,-0.16,0.63
2020/7/24,4.619999886,4.659999847,4.489999771,4.5,4.007008076,216125883,0.911680523,-2.51,-0.16,0.63
2020/7/27,4.510000229,4.53000021,4.420000076,4.460000038,3.971390486,104263759,0.911680523,-2.51,-0.16,0.63
2020/7/28,4.46999979,4.510000229,4.460000038,4.46999979,3.980294943,79414097,0.911680523,-2.51,-0.16,0.63
2020/7/29,4.449999809,4.510000229,4.420000076,4.5,4.007008076,90811197,0.911680523,-2.51,-0.16,0.63
2020/7/30,4.5,4.510000229,4.449999809,4.460000038,3.971390486,69025380,0.911680523,-2.51,-0.16,0.63
2020/7/31,4.440000057,4.510000229,4.420000076,4.449999809,3.962485313,99610118,0.911680523,-2.51,-0.16,0.63
2020/8/3,4.449999809,4.5,4.440000057,4.480000019,3.989199162,124056138,0.911680523,-2.51,-0.16,0.63
2020/8/4,4.489999771,4.550000191,4.460000038,4.53000021,4.033722401,138654129,0.911680523,-2.51,-0.16,0.63
2020/8/5,4.53000021,4.53000021,4.460000038,4.5,4.007008076,107714697,0.911680523,-2.51,-0.16,0.63
2020/8/6,4.53000021,4.550000191,4.489999771,4.53000021,4.033722401,141514626,0.911680523,-2.51,-0.16,0.63
2020/8/7,4.5,4.5,4.440000057,4.449999809,3.962485313,115958049,0.911680523,-2.51,-0.16,0.63
2020/8/10,4.449999809,4.480000019,4.429999828,4.46999979,3.980294943,79108815,0.911680523,-2.51,-0.16,0.63
2020/8/11,4.489999771,4.5,4.440000057,4.449999809,3.962485313,92287648,0.911680523,-2.51,-0.16,0.63
2020/8/12,4.429999828,4.46999979,4.409999847,4.460000038,3.971390486,98193925,0.911680523,-2.51,-0.16,0.63
2020/8/13,4.460000038,4.5,4.449999809,4.46999979,3.980294943,72893696,0.911680523,-2.51,-0.16,0.63
2020/8/14,4.46999979,4.489999771,4.440000057,4.480000019,3.989199162,63621909,0.911680523,-2.51,-0.16,0.63
2020/8/17,4.46999979,4.550000191,4.46999979,4.539999962,4.042625904,158287650,0.911680523,-2.51,-0.16,0.63
2020/8/18,4.539999962,4.550000191,4.510000229,4.53000021,4.033722401,93325518,0.911680523,-2.51,-0.16,0.63
2020/8/19,4.53000021,4.559999943,4.5,4.519999981,4.02481699,97898016,0.911680523,-2.51,-0.16,0.63
2020/8/20,4.519999981,4.519999981,4.449999809,4.460000038,3.971390486,101289920,0.911680523,-2.51,-0.16,0.63
2020/8/21,4.46999979,4.480000019,4.449999809,4.460000038,3.971390486,57202289,0.911680523,-2.51,-0.16,0.63
2020/8/24,4.46999979,4.480000019,4.449999809,4.460000038,3.971390486,60808981,0.911680523,-2.51,-0.16,0.63
2020/8/25,4.46999979,4.46999979,4.429999828,4.449999809,3.962485313,55872314,0.911680523,-2.51,-0.16,0.63
2020/8/26,4.449999809,4.460000038,4.420000076,4.429999828,3.944676876,65748886,0.911680523,-2.51,-0.16,0.63
2020/8/27,4.420000076,4.440000057,4.409999847,4.429999828,3.944676876,47470328,0.911680523,-2.51,-0.16,0.63
2020/8/28,4.409999847,4.449999809,4.400000095,4.449999809,3.962485313,79414758,0.911680523,-2.51,-0.16,0.63
2020/8/31,4.440000057,4.460000038,4.420000076,4.429999828,3.944676876,63957297,0.911680523,-2.51,-0.16,0.63
2020/9/1,4.420000076,4.429999828,4.389999866,4.409999847,3.926867723,71032894,0.911680523,-2.51,-0.16,0.63
2020/9/2,4.400000095,4.400000095,4.340000153,4.349999905,3.873441458,107928308,0.911680523,-2.51,-0.16,0.63
2020/9/3,4.329999924,4.369999886,4.309999943,4.309999943,3.837823629,84640042,0.911680523,-2.51,-0.16,0.63
2020/9/4,4.289999962,4.309999943,4.269999981,4.309999943,3.837823629,72138413,0.911680523,-2.51,-0.16,0.63
2020/9/7,4.300000191,4.320000172,4.28000021,4.28000021,3.811109781,62805500,0.911680523,-2.51,-0.16,0.63
2020/9/8,4.289999962,4.309999943,4.28000021,4.309999943,3.837823629,68232926,0.911680523,-2.51,-0.16,0.63
2020/9/9,4.28000021,4.300000191,4.260000229,4.28000021,3.811109781,75194851,0.911680523,-2.51,-0.16,0.63
2020/9/10,4.300000191,4.300000191,4.230000019,4.239999771,3.775492191,80951505,0.911680523,-2.51,-0.16,0.63
2020/9/11,4.230000019,4.260000229,4.210000038,4.239999771,3.775492191,57173409,0.911680523,-2.51,-0.16,0.63
2020/9/14,4.25,4.269999981,4.239999771,4.260000229,3.793301344,38679581,0.911680523,-2.51,-0.16,0.63
2020/9/15,4.260000229,4.269999981,4.230000019,4.239999771,3.775492191,43619502,0.911680523,-2.51,-0.16,0.63
2020/9/16,4.25,4.289999962,4.239999771,4.25,3.78439641,70086386,0.911680523,-2.51,-0.16,0.63
2020/9/17,4.260000229,4.28000021,4.21999979,4.230000019,3.766587734,82148861,0.911680523,-2.51,-0.16,0.63
2020/9/18,4.25,4.28000021,4.230000019,4.269999981,3.802205563,90199282,0.911680523,-2.51,-0.16,0.63
2020/9/21,4.28000021,4.28000021,4.25,4.25,3.78439641,62860331,0.911680523,-2.51,-0.16,0.63
2020/9/22,4.159999847,4.179999828,4.130000114,4.139999866,3.763867855,80997216,0.911680523,-2.51,-0.16,0.63
2020/9/23,4.139999866,4.150000095,4.110000134,4.110000134,3.736593723,51865100,0.911680523,-2.51,-0.16,0.63
2020/9/24,4.099999905,4.110000134,4.070000172,4.099999905,3.727501869,65893121,0.911680523,-2.51,-0.16,0.63
2020/9/25,4.099999905,4.110000134,4.079999924,4.090000153,3.71841073,35983562,0.911680523,-2.51,-0.16,0.63
2020/9/28,4.090000153,4.130000114,4.090000153,4.099999905,3.727501869,43686826,0.911680523,-2.51,-0.16,0.63
2020/9/29,4.110000134,4.110000134,4.090000153,4.090000153,3.71841073,37578762,0.911680523,-2.51,-0.16,0.63
2020/9/30,4.090000153,4.119999886,4.070000172,4.110000134,3.736593723,61408409,0.911680523,-2.51,-0.16,0.63
2020/10/9,4.119999886,4.139999866,4.119999886,4.130000114,3.754776955,54100576,0.885706436,1.45,0.06,0.63
2020/10/12,4.130000114,4.190000057,4.119999886,4.179999828,3.800234079,93048731,0.885706436,1.45,0.06,0.63
2020/10/13,4.170000076,4.170000076,4.139999866,4.150000095,3.772959471,43817109,0.885706436,1.45,0.06,0.63
2020/10/14,4.139999866,4.150000095,4.099999905,4.110000134,3.736593723,65172620,0.885706436,1.45,0.06,0.63
2020/10/15,4.099999905,4.119999886,4.090000153,4.110000134,3.736593723,50961732,0.885706436,1.45,0.06,0.63
2020/10/16,4.110000134,4.130000114,4.099999905,4.110000134,3.736593723,47526356,0.885706436,1.45,0.06,0.63
2020/10/19,4.110000134,4.150000095,4.099999905,4.110000134,3.736593723,74216150,0.885706436,1.45,0.06,0.63
2020/10/20,4.099999905,4.099999905,4.079999924,4.099999905,3.727501869,38608445,0.885706436,1.45,0.06,0.63
2020/10/21,4.099999905,4.110000134,4.079999924,4.110000134,3.736593723,50575344,0.885706436,1.45,0.06,0.63
2020/10/22,4.099999905,4.110000134,4.079999924,4.099999905,3.727501869,35413200,0.885706436,1.45,0.06,0.63
2020/10/23,4.099999905,4.150000095,4.099999905,4.119999886,3.745684862,81067392,0.885706436,1.45,0.06,0.63
